User_ID,Location,Age
60765,minneapolis_ minnesota_ usa,23
51304,cardiff_ wales_ wales,57
191347,genova_ liguria_ italy,40
211252,frostburg_ maryland_ usa,29
261476,ourense_ galiza - ourense_ spain,20
92112,sterling heights_ michigan_ usa,22
67499,hayward_ california_ usa,26
98885,port orchard_ washington_ usa,28
51793,columbus_ indiana_ usa,44
24864,sunrise beach_ queensland_ australia,48
270337,melbourne_ victoria_ australia,51
110745,south bend_ indiana_ usa,60
226850,paran�_ entre r�os_ argentina,62
49624,cardiff_ wales_ united kingdom,24
217550,madrid_ madrid_ spain,26
119601,madrid_ madrid_ spain,25
210999,manchester_ england_ united kingdom,16
103040,sumter_ south carolina_ usa,28
257967,berea_ ohio_ usa,18
143886,san francisco_ california_ usa,30
19342,amsterdam_ noord-holland_ netherlands,33
202981,dallas_ texas_ usa,16
38824,santa clarita_ california_ usa,38
197434,barcelona_ catalunya_ spain,40
34302,salsbury_ maryland_ usa,24
273852,tallahassee_ florida_ usa,28
125206,buenos aires_ buenos aires_ argentina,32
223533,northfield_ kansas_ usa,53
233917,madera_ california_ usa,38
136604,laguna beach_ california_ usa,60
239380,san francisco_ california_ usa,55
225656,montreal_ quebec_ canada,57
70613,pamplona_ navarra_ spain,29
238913,lafayette_ california_ usa,31
101483,little rock_ arkansas_ usa,25
256987,sydenham_ ontario_ canada,28
194877,rolling meadows_ illinois_ usa,30
277140,new plymouth_ taranaki_ new zealand,52
225355,tehran_ tennessee_ iran,14
263747,wien_ wien_ austria,32
80444,alcala de henares_ madrid_ spain,37
50678,madrid_ madrid_ spain,23
228238,wentworth falls_ new south wales_ australia,20
230796,city_ alberta_ canada,49
140916,bracknell_ berkshire_ united kingdom,48
119619,mirandela_ tr�s-os-montes_ portugal,42
64112,sierra madre_ california_ usa,35
212380,sydney_ new south wales_ australia,14
108319,moscow_ russia_ russia,25
230368,seville_ seville_ spain,34
220194,arafo_ tenerife_ spain,48
4935,madrid_ madrid_ spain,36
230355,boulder_ colorado_ usa,44
94549,gretna_ louisiana_ usa,56
238942,harleysville_ pennsylvania_ usa,68
210129,sant cugat del valles_ barcelona_ spain,33
125751,rio rico_ arizona_,24
257758,sebastopol_ california_ usa,71
226433,edmonton_ alberta_ canada,48
225704,broomfield_ colorado_ usa,41
224143,cambridge_ england_ united kingdom,41
192449,miami_ florida_ usa,33
130272,barcelona_ espa�a_ spain,43
224565,preston_ n/a_ united kingdom,34
224124,cheektowaga_ new york_ usa,37
192776,janesville_ wisconsin_ usa,54
236949,glen burnie_ maryland_ usa,56
118742,oceanside_ california_ usa,20
63310,toronto_ ontario_ canada,29
21022,clearwater_ florida_ usa,62
227194,kath_ kath_ nepal,24
33722,kitchener_ ontario_ canada,19
55087,sydney_ new south wales_ australia,23
272559,stevenston_ scotland_ united kingdom,24
157038,sant vicen� de montalt (barcelona)_ catalunya_ spain,51
72005,lacey_ washington_ usa,66
3930,barcelona_ catalunya_ spain,47
171995,milwaukee_ wisconsin_ usa,55
133069,philadelphia_ pennsylvania_ usa,24
230657,berkeley_ california_ usa,40
51016,langley_ washington_ usa,53
177403,waffenrod_ thueringen_ germany,18
149184,fredericksburg_ virginia_ usa,29
88885,jackson_ michigan_ usa,23
263700,plainview_ new york_ usa,28
183548,lincoln_ nebraska_ usa,29
262501,oak hill_ virginia_ usa,33
163673,sydney_ new south wales_ australia,15
62846,vancouver_ british columbia_ canada,53
187856,prague_ central bohemia_ czech republic,28
94388,seattle_ washington_ usa,35
190651,lower nazareth_ pennsylvania_ usa,62
18161,li�ge_ _,27
201447,springfield_ virginia_ usa,40
125617,christchurch_ n/a_ new zealand,27
267767,bolingbrook_ illinois_ usa,13
269936,hersham_ england_ united kingdom,66
29738,gladewater_ texas_ usa,42
167444,quezon city_ metro manila_ philippines,19
243143,zeeland_ michigan_ usa,30
261023,london_ england_ united kingdom,31
130800,greenville_ north carolina_ usa,26
257557,canton_ ohio_ usa,31
175273,hemet_ california_ usa,49
37642,halifax_ nova scotia_ canada,22
184753,allerona_ umbria_ italy,31
35549,amsterdam_ noord holland_ netherlands,28
275082,hacienda heights_ california_ usa,16
187813,set�bal_ n/a_ portugal,36
17474,barcelona_ catalunya_ spain,56
106772,berkeley_ california_ usa,32
142170,mexico_ \n/a\_ mexico,47
115746,barcelona_ catalu�a_ spain,33
30136,houston_ texas_ usa,54
204687,varese_ lombardia_ italy,23
225563,milan_ lombardia_ italy,30
157150,milano_ lombardia_ italy,25
20301,amston_ connecticut_ usa,55
204691,doylestown_ pennsylvania_ usa,43
210001,manchester_ england_ united kingdom,21
85747,surrey_ british columbia_ canada,56
41573,reading_ pennsylvania_ usa,35
19498,perth_ western australia_ australia,40
103261,oklahoma city_ oklahoma_ usa,45
202292,hammond_ indiana_ usa,30
62351,allen park_ michigan_ usa,47
137316,torhout_ west vlaanderen_ belgium,50
148913,zwickau_ sachsen_ germany,20
275988,cartagena_ murcia_ spain,28
183363,raumati south_ kapiti coast_ new zealand,49
139793,greenfield_ wisconsin_ usa,51
191457,oporto_ oporto_ portugal,30
198081,germantown_ tennessee_ usa,39
92542,palmerston north_ manawatu_ new zealand,65
254339,north babylon_ new york_ usa,40
26919,ooltewah_ tennessee_ usa,49
124565,vancouver_ washington_ usa,60
59970,london_ n/a_ united kingdom,20
276994,wien_ wien_ austria,25
116016,regina_ saskatchewan_ canada,38
36957,lewiston_ maine_ usa,52
265403,springfield_ missouri_ usa,35
236304,santa`s village_ ontario_ canada,48
201264,madrid_ madrid_ spain,26
25015,chicago_ illinois_ usa,38
22050,dresden_ sachsen_ germany,27
92926,toronto_ ontario_ canada,55
28626,st. joseph_ missouri_ usa,66
38074,merida_ yucatan_ mexico,19
147340,regina_ saskatchewan_ canada,34
65646,fuenlabrada_ madrid_ spain,22
82315,cologne_ nordrhein-westfalen_ germany,27
187699,tillamook_ oregon_ usa,62
62828,bonn_ nordrhein-westfalen_ germany,23
170520,racine_ wisconsin_ usa,41
116436,new york_ new york_ usa,17
278038,fresh meadows_ new york_ usa,44
128635,saginaw_ michigan_ usa,65
204525,venice_ florida_ usa,43
41871,columbia_ maryland_ usa,60
17217,alexandria_ aly_ egypt,31
59282,norwich_ england_ united kingdom,41
240882,massillon_ ohio_ usa,35
94453,colorado springs_ colorado_ usa,38
70950,toluca_ toluca_ mexico,30
150502,madrid_ madrid_ spain,31
56651,cedar park_ texas_ usa,52
199870,herkimer_ new york_ usa,17
48254,halifax_ nova scotia_ canada,20
46812,greendale_ wisconsin_ usa,36
126334,davenport_ iowa_ usa,23
157363,perth_ western australia_ australia,27
4610,tucum�n_ tucum�n_ argentina,35
135962,derbyshire_ england_ united kingdom,46
193026,deltona_ florida_ usa,37
199262,brownsville_ kentucky_ usa,36
178145,clearwater_ _,32
8821,sleepy eye_ minnesota_ usa,35
25099,el paso_ texas_ usa,29
42906,annone brianza lc_ lombardia_ italy,51
49628,new york_ new york_ usa,55
236136,york_ pennsylvania_ usa,14
233258,redhill_ england_ united kingdom,21
88239,rambouillet_ yvelines_ france,28
49293,crawley_ england_ united kingdom,35
218458,chattanooga_ tennessee_ usa,23
46573,a estrada_ sardegna_ spain,31
125028,bath_ n/a_ united kingdom,42
101077,white hall_ _,52
131227,braintree_ massachusetts_ usa,56
114284,london_ england_ united kingdom,30
216481,san diego_ california_ usa,25
45919,wilmore_ kentucky_ usa,29
199882,stockholm_ n/a_ sweden,17
69287,schaffhausen_ n/a_ switzerland,41
125371,lisboa_ n/a_ portugal,27
74070,london_ england_ united kingdom,40
226722,new orleans_ louisiana_ usa,57
16437,hannover_ niedersachsen_ germany,33
104604,vancouver_ bc_ canada,36
273925,m�nchen_ bayern_ germany,28
70798,victoria_ british columbia_ canada,30
263245,lacombe_ louisiana_ usa,33
226969,walkerville_ montana_ usa,35
67554,indianapolis_ indiana_ usa,38
28437,gloucester_ england_ united kingdom,25
13469,s�o paulo_ s�o paulo_ brazil,26
95385,glasgow_ scotland_ united kingdom,36
29566,vanceboro_ north carolina_ usa,62
22325,birmingham_ alabama_ usa,53
263064,barcelona_ catalunia_ spain,29
8886,la verne_ ca_ usa,59
270796,racine_ _,51
235380,espinho_ aveiro_ portugal,23
278551,bad honnef_ nordrhein-westfalen_ germany,21
132563,savannah_ georgia_ usa,29
200985,surrey_ british columbia_ canada,50
198357,freeport_ new york_ usa,64
269333,london_ england_ united kingdom,28
184828,olesa de montserrat_ barcelona_ spain,35
11307,east china twp_ michigan_ usa,36
97255,bregenz_ vorarlberg_ austria,30
233656,tulsa_ oklahoma_ usa,32
167207,waverton_ _,19
140403,perth_ western australia_ australia,25
194206,cooper city_ florida_ usa,47
230453,brwinow_ mazowieckie_ poland,19
94369,los angeles_ california_ usa,51
225178,poughkeepsie_ new york_ usa,19
2686,kosciusko_ mississippi_ usa,24
91571,lorca_ murcia_ spain,22
157489,sydney_ nova scotia_ canada,23
145163,nottinghamshire_ england_ united kingdom,49
140920,orlando_ florida_ usa,60
18710,union bridge_ maryland_ usa,25
21302,march_ cambridgeshire_ england_ united kingdom,41
99347,muskegon_ michigan_ usa,30
146203,winnipeg_ _,39
210291,corinth_ texas_ usa,58
204088,algarve: fonte do bispo / tavira_ n/a_ portugal,24
172835,north parramatta_ new south wales_ australia,29
92369,minneapolis_ minnesota_ usa,30
266694,mineral ridge_ ohio_ usa,43
12453,marshalltown_ iowa_ usa,14
259754,pocomoke_ maryland_ usa,30
229832,havana_ n/a_ cuba,33
125407,louisburg_ kansas_ usa,66
244450,hedgesville_ west virginia_ usa,17
187785,leimen_ baden-wuerttemberg_ germany,35
243092,bowen mt_ new south wales_ australia,48
129535,mannheim_ baden-wuerttemberg_ germany,23
5679,madrid_ madrid_ spain,41
119698,ramos mejia_ buenos aires_ argentina,25
257849,seattle_ washington_ usa,61
266230,oak view_ california_ usa,28
35428,cambridge_ cambridgeshire_ united kingdom,33
147245,philadephia_ pennsylvania_ usa,22
267604,coral springs_ florida_ usa,18
226120,guadalajara_ jalisco_ mexico,22
9378,worcester_ massachusetts_ usa,50
108985,eugene_ oregon_ usa,57
214144,guadalajara_ zapopan_ mexico,35
267427,uppsala_ uppland_ sweden,26
171134,den haag_ zuid-holland_ netherlands,46
248946,milano_ lombardia_ italy,27
35284,portland_ oregon_ usa,60
70917,yahud_ n/a_ israel,30
199084,canberra_ australian capital territory_ australia,14
232878,bushey_ england_ united kingdom,39
99995,lancaster_ california_ usa,41
132680,laronge_ saskatchewan_ canada,61
122105,biot_ france_ france,16
254874,sarre-union_ alsace in france_ france,44
106610,chieti_ abruzzo_ italy,28
56448,capital federal_ n/a_ argentina,41
40154,seattle_ washington_ usa,64
182632,paris_ ile-de-france_ france,31
22293,alzira_ valencia_ spain,24
93163,degerfors_ n�rke_ sweden,51
205252,finley_ north dakota_ usa,33
58916,olesa de montserrat_ barcelona_ spain,17
255434,columbia_ missouri_ usa,25
151876,armidale_ new south wales_ australia,17
243885,coppell_ texas_ usa,40
250199,cardiff_ wales_ united kingdom,46
59954,zaragoza_ n/a_ spain,19
272521,borgerhout_ antwerpen_ belgium,15
244060,london_ england_ united kingdom,21
117227,san jos�_ san jos�_,58
165013,sacramento_ california_ usa,63
77016,bielefeld_ nordrhein-westfalen_ germany,68
205225,bilbao_ bizkaia_ spain,21
159130,johannesburg_ n/a_ south africa,29
181286,viernheim_ baden-wuerttemberg_ germany,62
85527,guelph_ ontario_ canada,37
77021,madrid_ madrid_ spain,28
143781,ann arbor_ michigan_ usa,48
232354,halle_ sachsen-anhalt_ germany,27
153628,la serena_  pais chile_ region de coquimbo pais chile_ chile,40
34928,new york_ new york_ usa,32
3144,terre hill_ pennsylvania_ usa,32
268116,ogden_ iowa_ usa,11
24945,radbruch_ _ germany,22
91133,folkestone_ nunavut_ united kingdom,20
1163,pamplona_ navarra_ spain,32
179732,konstanz_ baden-wuerttemberg_ germany,22
204178,philadelphia_ pennsylvania_ usa,25
70735,toronto_ ontario_ canada,29
167685,bloomer_ wisconsin_ usa,30
113405,encinitas_ california_ usa,68
22585,ottawa_ kansas_ usa,34
89370,port hedland_ western australia_ australia,57
9395,birmingham_ england_ united kingdom,18
208744,bayreuth_ bayern_ germany,14
52083,surprise_ arizona_ usa,31
4498,manchester_ lancashire_ united kingdom,57
39646,fairless hills_ pennsylvania_ usa,35
78283,branchburg_ new jersey_ usa,17
89585,la mesa_ california_ usa,17
188889,arcadia_ california_ usa,18
197038,lagrange_ georgia_ usa,28
259136,lake wylie_ south carolina_ usa,73
173702,san giovanni valdarno_ toscana_ italy,39
34964,monmouth_ illinois_ usa,35
129889,nottingham_ england_ united kingdom,17
26214,curitiba_ paran�_ brazil,26
98975,south west rocks_ new south wales_ australia,49
83528,belmont_ ontario_ canada,50
182470,walnut creek_ california_ usa,70
139734,mississauga_ ontario_ canada,17
209858,cheyenne_ wyoming_ usa,34
79783,ringgold_ georgia_ usa,51
269215,new york_ new york_ usa,24
160676,philadelphia_ pennsylvania_ usa,37
71071,florissant_ missouri_ usa,49
181031,clarksville_ tennessee_ usa,23
273427,kingston upon thames_ surrey_ united kingdom,36
43576,portland_ oregon_ usa,56
132611,bellevue_ nebraska_ usa,18
25904,carmel_ indiana_ usa,16
66094,merrick_ new york_ usa,53
52787,albany_ texas_ usa,14
278385,fayetteville_ north carolina_ usa,40
243284,san jose_ california_ usa,45
99578,toronto_ ontario_ canada,28
176854,wurtulla_ queensland_ australia,13
260573,blodgett_ oregon_ usa,45
214842,gainesville_ florida_ usa,19
118906,dublin_ dublin_ ireland,20
261840,c�diz_ c�diz_ spain,30
268978,lexington_ kentucky_ usa,34
10617,manhattan_ kansas_ usa,21
183276,st. louis_ missouri_ usa,29
65012,bonifay_ florida_ usa,36
266849,galway_ connaught_ ireland,28
98730,cincinnati_ ohio_ usa,17
269247,nepean_ ontario_ canada,21
262620,north pole_ alaska_ usa,34
223328,atlanta_ georgia_ usa,57
204184,erfurt_ thueringen_ germany,18
268484,ottery st mary_ england_ united kingdom,63
84920,memphis_ tennessee_ usa,39
85209,helena_ alabama_ usa,39
125260,urbandale_ iowa_ usa,31
234796,n�rnberg_ bayern_ germany,37
134435,czestochowa_ czestochowa_ poland,17
137506,islamabad_ ``n/a``_ pakistan,42
27381,edmonton_ alberta_ canada,52
116829,las cruces_ new mexico_ usa,53
237454,g_ south carolina_ usa,20
274718,green bay_ wisconsin_ usa,21
129908,edinburgh_ scotland_ united kingdom,42
158158,lethbridge_ alberta_ canada,27
227533,seattle_ washington_ usa,32
27340,le mars_ iowa_ usa,27
97256,melbourne_ victoria_ australia,31
198517,petaluma_ california_ usa,15
223338,florence_ south carolina_ usa,31
30065,jackson_ new jersey_ usa,43
268051,london_ n/a_ united kingdom,44
273787,edinburgh_ scotland_ united kingdom,37
189682,menaldum_ friesland_ netherlands,25
251045,mrshfield_ massachusetts_ usa,26
263186,santa cruz_ california_ usa,26
97131,corunna_ michigan_ usa,28
64414,harbor_ oregon_ usa,35
92165,rock hill_ south carolina_ usa,32
191129,rio claro_ s�o paulo_ brazil,21
96736,ivanhoe_ victoria_ australia,37
29810,mondovi` (cn)_ italy_ italy,31
277510,s�o paulo_ s�o paulo_ brazil,23
10708,ijamsville_ maryland_ usa,28
82570,cottage hills_ illinois_ usa,14
22622,bessemer_ alabama_ usa,24
58493,cheyenne_ wyoming_ usa,28
232310,chaseburg_ wisconsin_ usa,23
4439,ulm_ _,33
227841,ballina_ new south wales_ australia,36
101752,bellevue_ washington_ usa,39
31396,burke_ virginia_ usa,44
111764,chatsworth_ california_ usa,17
245585,essen_ nordrhein-westfalen_ germany,29
173072,melaka_ _,22
86202,sydney_ new south wales_ australia,26
132184,pc_ florida_ usa,22
164808,leipzig_ sachsen_ germany,28
138421,north york_ ontario_ canada,37
111045,new castle_ delaware_ usa,20
183683,apo_ ae_ baden-wuerttemberg_ germany,42
7049,melbourne_ victoria_ australia,43
138263,madrid_ kansas_ spain,20
220683,cairo_ maadi_ egypt,21
203429,st germain-en-laye_ paris ouest_ france,26
133477,new york_ new york_ usa,26
185468,whitehall_ new york_ usa,40
266016,lahore_ punhab_ pakistan,27
246113,rhondda_ wales_ united kingdom,42
209171,rockhampton_ queensland_ australia,13
119650,marine city_ michigan_ usa,29
256992,chicago_ illinois_ usa,67
220999,jiangmen_ guangdong province_ china,19
6426,brisbane_ queensland_ australia,33
21439,spooner_ wisconsin_ usa,34
144727,chesapeake_ virginia_ usa,45
201504,konstanz_ baden-wuerttemberg_ germany,28
163024,west hollywood_ california_ usa,46
208682,frederick_ maryland_ usa,10
59763,fontana_ california_ usa,43
128325,toledo_ ohio_ usa,43
110305,edmonton_ alberta_ canada,25
193442,burnsville_ minnesota_ usa,35
138733,pittsburgh_ pennsylvania_ usa,23
71323,thessaloniki_ thessaloniki_ greece,27
93996,youngstown_ new york_ usa,68
254750,tofino_ british columbia_ canada,42
151076,bellevue_ nebraska_ usa,21
197471,kitchener_ ontario_ canada,41
109327,belleview_ florida_ usa,20
4749,belfast_ northern ireland_ united kingdom,24
214425,sydney_ new south wales_ australia,56
164209,coru�a_ galicia_ spain,27
195384,cologne/koeln_ nordrhein-westfalen_ germany,46
188916,onil_ alicante_ spain,22
124846,renton_ washington_ usa,18
149433,berlin_ berlin_ germany,35
210092,banning_ california_ usa,40
135900,franklin_ tennessee_ usa,65
248563,karlsruhe_ baden-wuerttemberg_ germany,13
135115,milwaukee_ wisconsin_ usa,25
137462,winston salem_ north carolina_ usa,36
230963,huntsville_ alabama_ usa,38
232267,denver_ colorado_ usa,29
135352,cologne_ nordrhein-westfalen_ germany,38
28323,kewdale_ western australia_ australia,41
17788,chatenoy_ loiret_ france,32
242799,liverpool_ england_ united kingdom,27
170717,drayton valley_ alberta_ canada,31
80438,karlslunde_ sj�lland_ denmark,17
129300,alicante_ comunidad valenciana_ spain,22
140322,ludwigsburg_ baden-wuerttemberg_ germany,24
201808,bolton_ england_ united kingdom,22
206302,london_ england_ united kingdom,34
203714,chino hills_ california_ usa,55
203885,st. louis_ missouri_ usa,17
1448,la mesa_ california_ usa,61
249256,arvada_ colorado_ usa,69
235863,toronto_ calabria_ canada,49
201315,owerri_ nigeria_ nigeria,19
231108,karlsruhe_ baden-wuerttemberg_ germany,21
52565,sm_ california_ usa,13
237378,tyngsboro_ massachusetts_ usa,16
12355,max  meadows_ virginia_ usa,19
25938,long grove_ illinois_ usa,24
271366,fremantle_ western australia_ australia,52
61719,belgrade_ n/a_ yugoslavia,57
232263,chico_ california_ usa,57
81484,tempe_ arizona_ usa,21
202230,ajax_ ontario_ canada,45
221032,moscow_ n/a_ russia,45
12960,buenos aires_ capital fed_ argentina,47
29581,vigo_ galicia_ spain,21
74255,peachtree city_ georgia_ usa,46
262266,bilbao_ vizcaya_ spain,25
175598,cahokia_ illinois_ usa,28
229597,sydney_ new south wales_ australia,38
243824,stillwater_ oklahoma_ usa,49
211783,kanata_ ontario_ canada,74
181022,daytona beach_ florida_ usa,40
99972,nortkerque_ pas de calais_ france,51
254167,russiaville_ indiana_ usa,48
47096,south gate_ california_ usa,33
59109,coalinga_ california_ usa,45
232046,louisville_ kentucky_ usa,31
78534,ulverstone_ tasmania_ australia,33
115268,clichy_ ile de france_ france,27
28684,ronceverte_ western australia_ usa,49
109533,granada_ granada_ spain,29
211265,m�nster_ nordrhein-westfalen_ germany,16
13721,mountlake terrace_ washington_ usa,17
89036,visalia_ california_ usa,56
209772,m�nchen_ bayern_ germany,28
72809,goettingen_ niedersachsen_ germany,33
264836,roma_ roma_ italy,39
235663,houma_ louisiana_ usa,18
53525,altamonte springs_ florida_ usa,30
259837,kenmore_ washington_ usa,36
57144,san pedro_ california_ usa,38
90149,bad nauheim_ hessen_ germany,44
82341,berlin_ berlin_ germany,24
80963,cleveland_ ohio_ usa,57
46909,howell_ new jersey_ usa,31
68647,toronto_ ontario_ canada,43
182571,madrid_ madrid_ spain,26
125495,vigo_ pontevedra_ spain,29
122864,norwich_ england_ united kingdom,23
101000,thompson_ manitoba_ canada,35
243974,leicester_ england_ united kingdom,40
265604,bologna_ n/a_ italy,49
233159,woodstock_ illinois_ usa,27
121088,goose creek_ tennessee_ usa,55
173138,broni_ lombardia_ italy,36
81894,toronto_ ontario_ canada,54
214120,karben_ hessen_ germany,47
57535,las rozas_ madrid_ spain,25
79290,minneapolis_ minnesota_ usa,31
35681,gelnhausen_ hessen_ germany,22
197302,sollentuna_ n/a_ sweden,38
89281,eichenau_ bavaria_ germany,35
43248,esslingen am neckar_ baden-wuerttemberg_ germany,26
192603,albuquerque_ new mexico_ usa,31
89649,los angeles_ california_ usa,43
152530,tehran_ utah_ iran,25
115912,mckinney_ texas_ usa,34
168891,york_ england_ united kingdom,21
29934,sydney_ new south wales_ australia,15
39696,sultan_ washington_ usa,39
156804,west long branch_ new jersey_ usa,22
228896,simi valley_ california_ usa,22
92756,kuala lumpur_ wp_ malaysia,25
189305,copenhagen_ copenhagen_ denmark,35
106602,old bridge_ new jersey_ usa,40
223744,largo_ florida_ usa,50
277951,seekonk_ massachusetts_ usa,44
77958,lafayette_ louisiana_ usa,45
216742,sheffield_ south yorkshire_ united kingdom,51
99494,lille_ north of france_ france,19
122423,burbank_ california_ usa,35
133239,portland_ oregon_ usa,35
166141,richmond_ surrey_ united kingdom,34
276786,madrid_ madrid_ spain,34
91439,g�teborg_ v�stra g�taland_ sweden,21
146500,white rock_ british columbia_ canada,46
203066,portland_ maine_ usa,39
173218,pawtucket_ rhode island_ usa,44
235750,milwaukee_ wisconsin_ usa,44
265901,belleville_ ontario_ canada,17
96991,barcelona_ catalu�a_ spain,26
220813,tehran_ tehran_ iran,21
212799,atlanta_ georgia_ usa,36
14188,cardiff_ wales_ united kingdom,38
21543,somerset_ kentucky_ usa,40
74660,stevens point_ wisconsin_ usa,27
121075,milton keynes_ england_ united kingdom,29
212276,adelaide_ south australia_ australia,13
18423,kingsport_ tennessee_ usa,27
185764,eskilstuna_ n/a_ sweden,15
76126,oakland_ california_ usa,30
260735,toronto_ ontario_ canada,49
181014,sydney_ new south wales_ australia,26
48972,northampton_ massachusetts_ usa,34
195429,london_ middlesex_ united kingdom,27
24196,dayton_ oregon_ usa,50
261998,seal beach_ california_ usa,28
24289,long grove_ illinois_ usa,55
65308,gray court_ south carolina_ usa,55
103034,santa rosa_ california_ usa,37
219614,san diego_ california_ usa,54
249233,winnetka_ illinois_ usa,70
265197,fairview_ oregon_ usa,29
64369,paris_ n/a_ france,30
223951,elkins_ west virginia_ usa,35
175912,schwerte_ nordrhein-westfalen_ germany,18
135342,marseille_ provence_ france,35
132661,bedford_ new hampshire_ usa,37
232839,colden_ new york_ usa,26
227143,olivos_ buenos aires_ argentina,23
261404,basel_ baden-wuerttemberg_ switzerland,26
15121,san diego_ california_ usa,54
63105,goffstown_ new hampshire_ usa,44
117100,ashhurst_ manawatu_ new zealand,56
375,leipzig_ sachsen_ germany,28
150548,t�bingen_ baden-wuerttemberg_ germany,16
18562,halifax_ nova scotia_ canada,25
157917,montreal_ quebec_ canada,33
39828,cordoba_ california_,23
101072,strathmerton_ australian capital territory_ australia,19
225025,shenton park_ western australia_ australia,49
132865,alcorcon_ madrid_ spain,23
100917,evanston_ illinois_ usa,27
103474,thunder bay_ ontario_ canada,26
69689,pittsburgh_ pennsylvania_ usa,41
146266,tuscola_ illinois_ usa,48
250688,london_ england_ united kingdom,29
168870,pacific grove_ california_ usa,52
177722,heidelberg_ baden-wuerttemberg_ germany,35
214673,basel_ n/a_ switzerland,28
136175,santa rosa beach_ florida_ usa,47
268579,springfield_ missouri_ usa,32
256894,bassano del grappa_ vicenza_ italy,23
172837,kuala lumpur_ kuala lumpur_ malaysia,16
177181,orangeburg_ south carolina_ usa,17
173961,sydney_ new south wales_ australia,39
109820,melbourne_ florida_ usa,63
228028,reggio emilia_ emilia romagna_ italy,29
113518,kaysville_ utah_ usa,40
125472,oulu_ pohjois-pohjanmaa_ finland,38
225831,maquoketa_ iowa_ usa,39
5985,great mills_ maryland_ usa,49
158774,harrison_ new jersey_ usa,34
44360,g�ttingen_ niedersachsen_ germany,34
220366,brighton_ england_ united kingdom,39
45841,olympia_ washington_ usa,33
267062,lexington_ missouri_ usa,40
147370,half moon bay_ california_ usa,51
228684,st. john`s_ newfoundland_ canada,25
50571,madrid_ madrid_ spain,24
156642,richfield_ minnesota_ usa,37
22989,quebec city_ quebec_ canada,21
182262,paris_ n/a_ france,26
150039,paris_ paris_ france,30
163711,norfolk_ virginia_ usa,45
34771,milano_ lombardia_ italy,26
159008,madrid_ madrid_ spain,35
201714,colton_ california_ usa,29
27737,barcelona_ \n/a\_ spain,20
143547,quebec_ quebec_ canada,59
10520,machico_ madeira_ portugal,17
79065,ilford_ ilford_ united kingdom,37
263231,vancouver_ british columbia_ canada,24
181567,lacey_ washington_ usa,39
61984,sacramento_ california_ usa,26
118269,madrid_ madrid_ spain,54
6956,tianjin_ n/a_ china,32
71662,columbia_ missouri_ usa,22
63861,dover_ new hampshire_ usa,32
127595,vancouver_ british columbia_ canada,32
244069,danville_ indiana_ usa,41
237048,mannheim_ baden-wuerttemberg_ germany,28
162742,tecumseh_ ontario_ canada,22
154344,oeiras_ lisbon- oeiras_ portugal,25
18221,duxbury_ massachusetts_ usa,51
6517,lisboa_ n/a_ portugal,22
162376,lynn_ massachusetts_ usa,23
169249,colorado springs_ colorado_ usa,43
59555,north vancouver_ british columbia_ canada,16
191139,new orleans_ louisiana_ usa,28
151491,san ramon_ california_ usa,55
141957,manchester_ cheshire_ united kingdom,29
210684,sacramento_ california_ usa,66
236446,harrisburg_ pennsylvania_ usa,18
51644,bourne end_ england_ united kingdom,29
146755,worcs_ england_ united kingdom,29
263133,asuncion_ asuncion_ paraguay,55
240243,indianola_ iowa_ usa,22
158703,moorpark_ california_ usa,56
98303,montr�al_ quebec_ canada,27
17825,milan_ lombardia_ italy,45
69580,louisville_ kentucky_ usa,61
75409,aurora_ colorado_ usa,51
130085,attadale_ western australia_ australia,42
268639,iolai_ missouri_ usa,21
76705,guildford_ england_ united kingdom,27
38326,independence_ missouri_ usa,38
179739,aurora_ ontario_ canada,42
179651,elkhart_ indiana_ usa,25
78895,orlando_ florida_ usa,36
83151,ixelles_ bruxelles_ belgium,25
186984,drumright_ oklahoma_ usa,69
225873,bellevue_ washington_ usa,23
84418,krefeld_ nordrhein-westfalen_ germany,29
155089,marseille_ n/a_ france,56
173333,toronto_ ontario_ canada,35
153675,ankara_ n/a_ turkey,23
225124,lleida_ lleida_ spain,36
229575,chiang mai_ chiang mai_ thailand,60
273972,statesville_ north carolina_ usa,24
148349,rouen_ normandie_ france,25
11547,valley springs_ california_ usa,19
234726,tehran_ tehran_ iran,22
271660,jena_ thueringen_ germany,29
265916,washington_ dc_ usa,27
19579,st paul_ minnesota_ usa,36
197306,temple_ texas_ usa,46
39512,st. john`s_ newfoundland_ canada,48
209450,homosassa_ florida_ usa,63
117716,west los angeles_ california_,28
237404,spokane_ washington_ usa,33
13794,aurora_ illinois_ usa,31
16526,niagara falls_ ontario_ canada,30
116701,madrid_ madrid_ spain,28
103098,tucson_ arizona_ usa,32
74854,tianjin_ tianjin_ china,22
127710,altea_ alicante_ spain,21
141642,loveland_ ohio_ usa,28
126537,kirkland_ washington_ usa,31
113130,california_ california_ usa,23
138332,beverley_ england_ united kingdom,25
125555,bern_ n/a_ switzerland,43
151401,warriors mark_ pennsylvania_ usa,49
152701,berlin_ berlin_ germany,20
53957,laren_ gelderland_ netherlands,15
114589,saint louis_ missouri_ usa,19
56569,oregon city_ oregon_ usa,23
38229,newport beach_ california_ usa,23
88992,tribune_ kansas_ usa,42
207573,boise_ idaho_ usa,30
166471,kota belud_ sabah_ malaysia,24
277018,lorraine_ new york_ usa,21
124376,los alamitos_ california_ usa,16
